t,x,y,z,yaw
63.2660,0.048756,-0.346219,1.288353,-23.4593
63.2970,0.047959,-0.343518,1.289349,-23.6244
63.3130,0.047991,-0.340781,1.289386,-23.5387
63.3290,0.047892,-0.338281,1.289979,-23.6255
63.3440,0.047117,-0.339496,1.290164,-23.7149
63.3750,0.046918,-0.337258,1.290814,-23.6656
63.3910,0.046693,-0.334985,1.291492,-23.5437
63.4070,0.046458,-0.331354,1.291065,-22.8090
63.4220,0.046450,-0.330121,1.291407,-22.5349
63.4540,0.046182,-0.324548,1.294830,-22.0061
63.4690,0.046410,-0.321277,1.296402,-21.7823
63.4850,0.042414,-0.322885,1.298240,-21.6276
63.5000,0.045367,-0.317477,1.298780,-21.8590
63.5320,0.044679,-0.318892,1.299085,-22.4328
63.5470,0.046704,-0.317504,1.298940,-23.0352
63.5630,0.045590,-0.317217,1.299310,-23.6526
63.5940,0.043942,-0.311232,1.303173,-24.2057
63.6100,0.046831,-0.306571,1.304083,-24.5729
63.6250,0.047555,-0.304409,1.305421,-25.1952
63.6570,0.048340,-0.302912,1.305717,-25.6570
63.6720,0.048734,-0.300879,1.306595,-26.0324
63.6880,0.049186,-0.298828,1.307415,-26.3340
63.7040,0.050528,-0.295822,1.307928,-26.6748
63.7190,0.052044,-0.294869,1.307687,-26.9234
63.7500,0.052739,-0.292858,1.307951,-27.3712
63.7660,0.053563,-0.290796,1.308246,-27.6139
63.7820,0.054221,-0.288953,1.308751,-27.8314
63.8130,0.054664,-0.286546,1.309977,-28.0516
63.8290,0.055461,-0.284578,1.310636,-28.1219
63.8440,0.056483,-0.282810,1.311283,-28.4010
63.8600,0.057445,-0.281043,1.311517,-28.7287
63.8910,0.058447,-0.279325,1.311702,-29.0566
63.9070,0.060357,-0.276746,1.311424,-29.3023
63.9220,0.061363,-0.274678,1.311828,-29.5202
63.9380,0.062366,-0.272535,1.312281,-29.7470
63.9690,0.063784,-0.270864,1.312704,-30.0749
63.9850,0.064755,-0.268767,1.313001,-30.3668
64.0000,0.065613,-0.266664,1.313375,-30.6712
64.0320,0.066499,-0.264473,1.313809,-30.9648
64.0470,0.067427,-0.262197,1.314138,-31.3394
64.0630,0.068370,-0.259860,1.314338,-31.7379
64.0940,0.069363,-0.257416,1.314539,-32.1495
64.1100,0.070425,-0.254714,1.314781,-32.6367
64.1250,0.073340,-0.255543,1.311324,-32.7176
64.1410,0.074836,-0.253337,1.310612,-32.9464
64.1720,0.076378,-0.250966,1.310110,-33.2787
64.1880,0.080413,-0.247202,1.311133,-33.7459
64.2040,0.082180,-0.244246,1.311615,-34.2759
64.2350,0.084094,-0.241338,1.312333,-34.7859
64.2500,0.085629,-0.237968,1.312143,-35.2264
64.2660,0.087305,-0.234675,1.312617,-35.6816
64.2820,0.087323,-0.228348,1.314317,-36.4814
64.3130,0.089472,-0.226300,1.314272,-37.1750
64.3290,0.091290,-0.220764,1.314506,-38.0035
64.3440,0.093208,-0.217229,1.314047,-38.5378
64.3600,0.095002,-0.213163,1.314078,-39.0216
64.3910,0.096524,-0.207836,1.314887,-39.6127
64.4070,0.100076,-0.203588,1.314099,-39.9563
64.4220,0.102089,-0.198917,1.313738,-40.4762
64.4540,0.104201,-0.194028,1.313256,-40.9076
64.4690,0.104794,-0.189582,1.313978,-41.3875
64.4850,0.106907,-0.184343,1.314517,-41.6875
64.5000,0.108905,-0.178852,1.315220,-42.5435
64.5320,0.110908,-0.173123,1.316074,-43.5213
64.5470,0.113393,-0.167101,1.316817,-43.6515
64.5630,0.117515,-0.162086,1.316805,-44.1149
64.5790,0.120651,-0.157702,1.315979,-44.1106
64.6100,0.123674,-0.152853,1.315050,-43.8752
64.6250,0.126518,-0.147592,1.314157,-43.9863
64.6410,0.129082,-0.142077,1.313603,-44.2165
64.6720,0.131358,-0.136289,1.313450,-44.6042
64.6880,0.133529,-0.130205,1.313296,-45.1812
64.7040,0.135639,-0.123935,1.313089,-45.4974
64.7190,0.136808,-0.115398,1.316008,-45.7821
64.7500,0.138667,-0.108046,1.317408,-46.1959
64.7660,0.140499,-0.100879,1.317816,-46.5688
64.7820,0.141301,-0.093894,1.319187,-46.9424
64.8130,0.144095,-0.088252,1.319453,-47.2397
64.8290,0.146309,-0.081175,1.320012,-47.7368
64.8440,0.147624,-0.074083,1.319265,-48.2528
64.8600,0.148787,-0.066925,1.319852,-48.7630
64.8910,0.150056,-0.059812,1.320186,-49.0990
64.9070,0.153481,-0.052347,1.320789,-49.2516
64.9220,0.154950,-0.045190,1.319436,-49.2201
64.9380,0.157753,-0.038141,1.322571,-49.7943
64.9690,0.159655,-0.031384,1.324414,-50.4596
64.9850,0.161432,-0.024802,1.325661,-51.0614
65.0160,0.163929,-0.018026,1.325405,-51.3763
65.0320,0.165903,-0.011308,1.326102,-51.5495
65.0470,0.167704,-0.005098,1.326765,-51.7431
65.0790,0.169377,0.000925,1.327428,-52.0299
65.0940,0.171792,0.006051,1.328110,-52.4331
65.1100,0.173608,0.011497,1.328792,-52.5218
65.1410,0.175386,0.016756,1.329417,-52.6192
65.1570,0.177456,0.021514,1.329859,-52.8157
65.1720,0.182511,0.030583,1.327452,-52.4785
65.1880,0.183955,0.035490,1.328589,-52.3995
65.2040,0.184925,0.039451,1.328320,-52.3943
65.2350,0.186415,0.044004,1.330081,-52.5214
65.2500,0.188101,0.048255,1.331224,-52.3059
65.2660,0.189043,0.051808,1.331553,-51.9388
65.2820,0.189879,0.055698,1.331900,-51.5888
65.3130,0.189946,0.058746,1.331595,-51.3860
65.3290,0.190825,0.062582,1.334608,-51.7967
65.3440,0.191064,0.066149,1.336001,-52.0990
65.3600,0.191038,0.069205,1.335124,-52.2005
65.3910,0.191273,0.072455,1.334897,-52.1805
65.4070,0.192738,0.075306,1.336326,-52.1549
65.4220,0.193316,0.078393,1.336399,-52.0841
65.4380,0.194148,0.081370,1.337207,-52.4696
65.4690,0.194705,0.084425,1.337720,-53.0629
65.4850,0.195104,0.087527,1.337954,-53.5094
65.5160,0.195666,0.090599,1.337945,-53.7684
65.5320,0.197299,0.094571,1.335037,-53.7353
65.5470,0.197916,0.097405,1.332704,-53.7863
65.5630,0.198293,0.100196,1.330737,-54.0745
65.5790,0.198834,0.102723,1.329766,-54.3726
65.6100,0.199145,0.105574,1.328249,-54.7880
65.6250,0.205944,0.108939,1.329000,-55.7558
65.6410,0.209396,0.110782,1.328278,-56.3679
65.6720,0.212046,0.113848,1.327768,-56.7345
65.6880,0.212054,0.119011,1.328139,-56.6738
65.7040,0.213768,0.121530,1.328390,-57.0067
65.7350,0.215243,0.123904,1.328418,-57.3484
65.7500,0.215367,0.127262,1.328551,-57.5645
65.7660,0.217098,0.129974,1.328215,-57.7445
65.7820,0.218263,0.133736,1.328609,-57.3710
65.8130,0.219985,0.136403,1.328880,-57.3051
65.8290,0.221103,0.139294,1.329817,-57.5406
65.8440,0.221945,0.141947,1.330369,-58.3369
65.8600,0.222731,0.144553,1.330720,-59.0146
65.8910,0.223809,0.147060,1.330934,-59.1882
65.9070,0.225204,0.149442,1.331074,-58.8298
65.9220,0.226689,0.151800,1.331142,-58.4257
65.9380,0.228014,0.154157,1.331167,-58.1696
65.9690,0.229332,0.155316,1.332199,-57.8696
65.9850,0.230325,0.157464,1.332149,-57.9140
66.0000,0.231313,0.159606,1.331852,-57.9395
66.0320,0.223643,0.157393,1.329900,-58.0680
66.0470,0.224177,0.159234,1.329386,-58.0979
66.0630,0.225597,0.160577,1.328898,-57.8361
66.0940,0.226586,0.162580,1.328558,-57.7450
66.1100,0.227673,0.164550,1.328056,-57.6878
66.1410,0.228369,0.166715,1.327507,-58.0599
66.1410,0.229109,0.168767,1.327157,-58.1180
66.1720,0.229965,0.170718,1.326888,-58.4102
66.1880,0.230660,0.172809,1.326727,-58.4329
66.2040,0.231385,0.175010,1.326411,-58.6802
66.2190,0.232235,0.177262,1.326120,-58.8875
66.2500,0.233069,0.179423,1.325799,-58.9529
66.2660,0.234150,0.181637,1.325771,-59.0985
66.2820,0.235179,0.183855,1.325523,-59.3349
66.3130,0.236104,0.186109,1.325054,-59.5255
66.3440,0.237167,0.188371,1.325032,-59.7594
66.3440,0.239171,0.189310,1.324458,-59.6999
66.3600,0.240097,0.191371,1.324133,-60.0006
66.3910,0.241100,0.193418,1.323655,-60.1691
66.4070,0.237074,0.194099,1.323571,-60.1780
66.4220,0.236677,0.195060,1.323513,-60.1088
66.4380,0.237489,0.196680,1.323626,-60.1304
66.4690,0.239097,0.198148,1.323331,-59.9926
66.4850,0.240625,0.200085,1.323016,-59.8994
66.5000,0.241320,0.202179,1.322799,-59.9891
66.5320,0.241886,0.204283,1.322708,-60.1819
66.5470,0.248868,0.212547,1.323927,-60.5174
66.5630,0.250243,0.212525,1.323084,-60.5525
66.5790,0.251801,0.215020,1.323788,-60.6957
66.6100,0.253283,0.217399,1.323622,-60.5960
66.6250,0.255356,0.219395,1.323717,-60.6998
66.6410,0.254760,0.218574,1.323720,-60.7551
66.6720,0.256286,0.220482,1.324569,-60.9690
66.6880,0.257437,0.222387,1.324883,-61.0146
66.7040,0.262476,0.227667,1.324854,-61.1143
66.7350,0.263903,0.229630,1.325037,-61.1089
66.7500,0.264717,0.228508,1.324220,-60.8129
66.7660,0.265743,0.230589,1.324799,-60.7509
66.7820,0.265597,0.230045,1.324239,-60.4727
66.7970,0.266724,0.231414,1.324360,-60.3690
66.8290,0.271968,0.236570,1.325599,-60.3746
66.8440,0.274055,0.238778,1.326348,-60.3734
66.8600,0.275327,0.240790,1.326422,-60.4214
66.8910,0.274151,0.238791,1.326273,-60.3300
66.9070,0.274443,0.238615,1.325651,-60.3223
66.9220,0.274969,0.240976,1.326979,-60.4307
66.9380,0.276093,0.242442,1.327139,-60.3770
66.9690,0.277162,0.243878,1.327204,-60.4401
67.0000,0.278457,0.245382,1.327833,-60.7041
67.0160,0.283103,0.250309,1.327720,-60.8996
67.0320,0.284928,0.252076,1.328460,-60.8088
67.0470,0.283440,0.249156,1.327897,-60.6667
67.0630,0.284413,0.249235,1.327644,-60.3339
67.0940,0.286051,0.250998,1.327782,-60.3049
67.1100,0.287560,0.252771,1.327814,-60.4142
67.1250,0.289056,0.254523,1.327839,-60.5223
67.1410,0.290658,0.256214,1.327855,-60.4759
67.1720,0.290845,0.255040,1.327340,-60.1011
67.1880,0.291838,0.255568,1.326775,-59.8044
67.2040,0.292894,0.256394,1.326183,-59.6953
67.2190,0.293277,0.258397,1.326017,-59.6694
67.2500,0.294138,0.259302,1.326082,-59.2240
67.2660,0.295141,0.260428,1.326241,-58.7968
67.2820,0.296196,0.261491,1.325949,-58.9397
67.3130,0.297387,0.262696,1.325417,-58.9730
67.3290,0.304640,0.265493,1.326982,-59.1468
67.3440,0.305960,0.265133,1.326332,-59.3549
67.3750,0.309489,0.265484,1.325966,-59.8574
67.3910,0.308775,0.268177,1.326191,-60.1547
67.4070,0.310719,0.269991,1.325823,-60.9136
67.4220,0.309911,0.274306,1.325695,-61.4509
67.4380,0.310638,0.274838,1.325501,-61.4211
67.4690,0.310729,0.273479,1.325798,-61.3666
67.4850,0.311624,0.274646,1.325333,-61.4301
67.5000,0.312906,0.275462,1.324684,-61.4831
67.5320,0.313501,0.274971,1.324461,-61.7319
67.5470,0.314694,0.275641,1.324153,-61.9017
67.5630,0.316454,0.276672,1.324402,-62.1241
67.5790,0.315450,0.274527,1.323531,-62.0965
67.6100,0.316703,0.275150,1.323010,-62.0362
67.6250,0.317863,0.275805,1.322518,-62.0514
67.6410,0.318195,0.275900,1.323130,-61.6092
67.6720,0.322511,0.279934,1.323029,-62.0157
67.6880,0.323838,0.280782,1.322812,-62.1102
67.7040,0.325247,0.281623,1.322466,-62.0904
67.7190,0.326125,0.282910,1.321869,-62.2012
67.7500,0.326791,0.282916,1.322353,-62.4961
67.7660,0.326906,0.282350,1.322438,-62.8663
67.7820,0.327219,0.280279,1.321905,-63.0490
67.8130,0.329284,0.282394,1.322019,-63.4700
67.8290,0.329740,0.284535,1.322554,-63.9198
67.8440,0.331799,0.282835,1.322731,-64.2146
67.8600,0.332470,0.282619,1.322701,-64.2712
67.8750,0.331842,0.285196,1.323406,-64.5770
67.9070,0.329361,0.282109,1.323699,-64.6911
67.9220,0.329562,0.282276,1.323944,-64.9354
67.9380,0.329765,0.282384,1.324142,-65.1149
67.9690,0.330033,0.282433,1.324207,-65.1387
67.9850,0.330329,0.282427,1.324107,-65.0520
68.0000,0.330578,0.282400,1.323896,-64.9769
68.0320,0.330726,0.282383,1.323670,-64.9961
68.0470,0.334627,0.286107,1.325218,-65.1806
68.0790,0.335085,0.286572,1.325196,-65.3537
68.0940,0.335551,0.287093,1.325163,-65.5316
68.1100,0.336092,0.287611,1.325161,-65.6859
68.1250,0.335659,0.286923,1.326000,-65.9471
68.1410,0.336102,0.287264,1.326420,-66.1068
68.1720,0.336239,0.287201,1.326758,-66.1434
68.1880,0.336277,0.287302,1.326841,-66.2098
68.2040,0.335468,0.284538,1.326566,-66.1096
68.2190,0.335937,0.287541,1.326996,-66.2415
68.2500,0.335965,0.288062,1.327114,-66.2472
68.2660,0.335951,0.288524,1.327418,-66.3091
68.2820,0.332001,0.284773,1.328646,-66.1026
68.3130,0.329913,0.283051,1.328307,-65.8817
68.3290,0.328561,0.282368,1.327589,-65.7708
68.3440,0.327117,0.282462,1.328683,-65.9082
68.3600,0.325752,0.282003,1.328593,-65.9192
68.3910,0.324657,0.281666,1.329542,-65.8894
68.4070,0.323541,0.281245,1.330172,-65.7964
68.4220,0.323564,0.282114,1.329376,-65.5886
68.4540,0.322409,0.281861,1.329404,-65.4289
68.4690,0.321223,0.281600,1.329398,-65.1912
68.4850,0.320912,0.282085,1.329444,-64.8249
68.5000,0.324104,0.286741,1.329590,-64.8715
68.5320,0.323891,0.287820,1.329792,-64.8950
68.5470,0.322954,0.287974,1.330033,-64.8594
68.5630,0.319938,0.285348,1.331093,-64.3965
68.5790,0.320787,0.287121,1.331409,-63.8888
68.6100,0.320226,0.287104,1.331727,-63.3265
68.6250,0.319252,0.286763,1.331769,-62.9066
68.6410,0.318118,0.286337,1.332160,-62.7066
68.6720,0.316785,0.285859,1.332466,-62.6626
68.6880,0.315328,0.285258,1.332807,-62.6059
68.7040,0.313690,0.284522,1.333049,-62.4923
68.7350,0.312243,0.280681,1.332834,-62.2073
68.7500,0.311963,0.279922,1.332940,-61.7548
68.7660,0.308129,0.279659,1.333967,-61.2547
68.7820,0.307284,0.277612,1.333894,-60.7917
68.8130,0.306635,0.278139,1.333853,-60.5793
68.8290,0.304772,0.276796,1.333831,-60.4995
68.8440,0.302621,0.275228,1.333555,-60.5438
68.8600,0.300320,0.273421,1.332931,-60.5171
68.8910,0.298043,0.271538,1.332020,-60.3296
68.9070,0.295885,0.269723,1.331122,-60.0305
68.9220,0.290401,0.266574,1.332467,-59.0707
68.9380,0.287074,0.265225,1.332968,-58.1198
68.9690,0.283725,0.263569,1.333371,-58.0043
68.9850,0.280417,0.262355,1.333888,-57.7556
69.0000,0.277499,0.260803,1.333997,-57.7457
69.0320,0.274105,0.259317,1.334417,-57.4345
69.0470,0.271187,0.257471,1.334521,-57.0982
69.0630,0.268351,0.255671,1.334746,-56.6517
69.0790,0.273451,0.258647,1.336106,-56.3616
69.1100,0.271212,0.257438,1.337138,-56.0821
69.1250,0.266844,0.253654,1.338286,-55.5056
69.1410,0.263633,0.251342,1.338753,-55.3928
69.1720,0.260903,0.249953,1.339079,-55.1975
69.1880,0.258253,0.248580,1.339441,-54.8702
69.2040,0.255713,0.247229,1.340001,-54.3949
69.2190,0.253178,0.245809,1.340746,-53.8649
69.2500,0.253971,0.248788,1.342838,-53.5108
69.2660,0.251356,0.246562,1.343901,-53.2387
69.2820,0.248637,0.244909,1.344609,-52.9324
69.2970,0.245997,0.244059,1.345630,-52.7361
69.3290,0.243737,0.242760,1.346473,-52.5791
69.3440,0.241172,0.239967,1.347368,-52.0680
69.3750,0.239069,0.238781,1.347961,-51.6143
69.3910,0.236824,0.237517,1.348993,-51.1968
69.4070,0.232502,0.232632,1.349868,-50.9101
69.4220,0.229479,0.231772,1.350772,-50.4510
69.4540,0.227033,0.230104,1.351402,-50.2471
69.4690,0.224639,0.228349,1.351844,-50.0691
69.4850,0.222316,0.226561,1.352001,-49.9058
69.5000,0.220111,0.224740,1.352031,-49.6491
69.5320,0.218009,0.222834,1.352147,-49.2392
69.5470,0.215887,0.220819,1.352421,-48.8142
69.5630,0.214828,0.217414,1.353915,-48.7054
69.5790,0.212588,0.214702,1.354800,-48.9054
69.6100,0.210261,0.212153,1.356031,-48.8552
69.6250,0.207740,0.209743,1.356406,-48.9792
69.6570,0.205503,0.207058,1.357665,-48.8203
69.6720,0.203148,0.204478,1.358089,-48.8126
69.6880,0.200862,0.201856,1.358545,-48.8024
69.7040,0.198699,0.199171,1.359656,-48.5289
69.7350,0.196057,0.196211,1.360131,-48.5530
69.7500,0.191155,0.196399,1.362121,-48.6382
69.7660,0.188754,0.194119,1.363098,-48.6335
69.7820,0.185688,0.190984,1.364762,-48.7444
69.8130,0.183281,0.188629,1.366344,-48.8427
69.8290,0.180929,0.186503,1.367915,-48.7938
69.8440,0.178545,0.184065,1.370392,-48.9892
69.8600,0.175757,0.180421,1.372799,-48.6891
69.8750,0.173456,0.178389,1.374477,-48.4824
69.9070,0.171042,0.176549,1.376367,-48.4790
69.9220,0.168723,0.174765,1.377928,-48.6185
69.9380,0.166418,0.172070,1.380463,-48.6227
69.9690,0.164103,0.168780,1.382793,-48.4284
69.9850,0.161986,0.167081,1.384994,-48.5141
70.0160,0.160600,0.166090,1.386884,-48.7034
70.0320,0.157985,0.165661,1.390011,-48.6802
70.0470,0.156219,0.164374,1.392470,-48.6324
70.0630,0.155243,0.163700,1.393858,-48.7056
70.0940,0.152772,0.161976,1.397633,-48.7140
70.1100,0.151541,0.160877,1.400850,-48.4712
70.1250,0.150149,0.159830,1.403756,-48.3517
70.1410,0.148582,0.158856,1.406709,-48.4932
70.1570,0.139503,0.149476,1.412646,-48.5915
70.1880,0.138306,0.148587,1.414327,-48.6318
70.2040,0.135954,0.146884,1.418074,-48.7109
70.2190,0.133461,0.144792,1.421157,-48.4601
70.2500,0.130938,0.143123,1.424991,-48.5805
70.2660,0.128406,0.141428,1.428224,-48.5450
70.2820,0.125814,0.139597,1.431250,-48.5905
70.3130,0.123312,0.137808,1.434010,-48.4731
70.3290,0.120893,0.136073,1.436648,-48.2204
70.3440,0.118628,0.134485,1.440043,-48.1815
70.3750,0.117067,0.133954,1.442069,-48.0735
70.3750,0.115022,0.132944,1.444246,-47.8845
70.4070,0.112724,0.131722,1.446280,-47.5756
70.4220,0.111020,0.130720,1.449907,-47.6406
70.4380,0.109262,0.129802,1.452461,-47.4554
70.4690,0.107318,0.128640,1.455010,-47.0860
70.4850,0.105122,0.127271,1.457505,-46.9989
70.5000,0.102893,0.125937,1.459543,-46.7318
70.5160,0.100554,0.124560,1.461642,-46.7996
70.5470,0.097986,0.123021,1.464042,-47.0500
70.5630,0.095583,0.121635,1.465554,-46.9842
70.5790,0.093273,0.120179,1.466917,-46.9259
70.6100,0.090993,0.118690,1.468444,-46.9502
70.6250,0.088740,0.117200,1.470143,-47.0312
70.6410,0.086521,0.115774,1.471978,-47.0532
70.6720,0.084298,0.114391,1.473879,-47.0688
70.6880,0.082010,0.113009,1.475767,-47.1154
70.7040,0.082171,0.112575,1.483829,-47.3484
70.7190,0.080281,0.111345,1.486633,-47.5520
70.7350,0.078345,0.110101,1.489220,-47.6908
70.7660,0.076455,0.108830,1.491888,-47.7958
70.7820,0.074605,0.107530,1.494679,-48.0035
70.7970,0.072838,0.106297,1.497308,-48.2148
70.8290,0.070483,0.104242,1.499815,-48.1400
70.8440,0.068333,0.102489,1.502730,-47.4029
70.8600,0.066613,0.101049,1.505095,-47.1235
70.8750,0.064804,0.099426,1.507626,-47.2116
70.9070,0.062893,0.098007,1.510558,-47.4258
70.9220,0.060907,0.096485,1.513367,-47.6512
70.9380,0.058878,0.094856,1.515730,-47.6573
70.9690,0.056850,0.093187,1.517838,-47.5590
70.9850,0.054790,0.091454,1.519841,-47.4746
71.0000,0.052684,0.089700,1.521884,-47.4768
71.0320,0.050472,0.087873,1.524095,-47.5566
71.0470,0.048375,0.086141,1.526246,-47.6806
71.0630,0.046612,0.084324,1.529120,-48.0089
71.0790,0.044780,0.082686,1.531488,-48.3160
71.1100,0.043112,0.081105,1.533607,-48.4493
71.1250,0.041573,0.079493,1.535519,-48.4284
71.1410,0.040048,0.077822,1.537320,-48.3624
71.1570,0.038404,0.076079,1.538903,-48.2776
71.1880,0.036782,0.074312,1.540602,-48.3534
71.2040,0.034994,0.072478,1.542422,-48.4914
71.2190,0.033172,0.070663,1.544389,-48.7416
71.2500,0.025674,0.062141,1.548044,-48.7703
71.2660,0.023687,0.059901,1.549988,-48.7144
71.2820,0.021755,0.057615,1.551652,-48.5583
71.3130,0.019768,0.055325,1.553271,-48.4796
71.3290,0.017181,0.052465,1.554152,-48.2855
71.3440,0.014669,0.050085,1.556360,-48.3658
71.3750,0.012394,0.047834,1.558577,-48.7583
71.3910,0.009798,0.045149,1.559385,-48.9173
71.4070,0.007732,0.043115,1.561471,-49.0213
71.4220,0.005817,0.040988,1.562436,-48.8366
71.4540,0.004145,0.038904,1.563926,-48.5957
71.4690,0.002393,0.036780,1.565230,-48.3488
71.4850,0.000638,0.034861,1.566551,-48.2391
71.5000,-0.001262,0.033029,1.568015,-48.3071
71.5320,-0.003275,0.031241,1.569438,-48.5467
71.5470,-0.006015,0.028588,1.570606,-48.6272
71.5630,-0.007912,0.026728,1.571597,-48.5250
71.5790,-0.009794,0.024931,1.572342,-48.0989
71.6100,-0.011677,0.023156,1.573353,-47.7246
71.6250,-0.013639,0.021375,1.574779,-47.5779
71.6410,-0.015673,0.019627,1.576514,-47.6294
71.6720,-0.017601,0.017946,1.579728,-47.6619
71.6880,-0.019457,0.016255,1.581620,-47.4325
71.7040,-0.021242,0.014549,1.583428,-47.0219
71.7190,-0.023079,0.012771,1.585180,-46.5309
71.7500,-0.025038,0.010947,1.586915,-46.1574
71.7660,-0.027106,0.009143,1.588702,-45.9625
71.7820,-0.029195,0.007389,1.590597,-45.8093
71.7970,-0.031305,0.005649,1.592568,-45.5790
71.8130,-0.033499,0.004001,1.594555,-45.4679
71.8440,-0.035786,0.002445,1.596520,-45.4601
71.8600,-0.038025,0.001009,1.598454,-45.4826
71.8750,-0.040077,-0.000258,1.600391,-45.3205
71.9070,-0.042062,-0.001422,1.602538,-44.9726
71.9220,-0.043957,-0.002428,1.604670,-44.8599
71.9380,-0.045956,-0.003289,1.606651,-45.0039
71.9540,-0.047944,-0.003917,1.608309,-45.1742
71.9850,-0.049764,-0.004392,1.609695,-44.9674
72.0000,-0.051406,-0.004774,1.610942,-44.5818
72.0160,-0.052997,-0.005016,1.612103,-44.2308
72.0470,-0.055039,-0.004693,1.620616,-44.0692
72.0630,-0.056931,-0.004806,1.622402,-44.1057
72.0790,-0.058936,-0.004829,1.624168,-44.3311
72.1100,-0.060772,-0.004507,1.625690,-44.7046
72.1250,-0.062875,-0.004322,1.627804,-45.1689
72.1410,-0.064686,-0.004087,1.629661,-45.3240
72.1570,-0.066391,-0.003867,1.631191,-45.2739
72.1720,-0.067988,-0.003509,1.632433,-45.3851
72.2040,-0.069798,-0.003287,1.633524,-45.6183
72.2190,-0.071437,-0.002967,1.634462,-45.6795
72.2350,-0.072877,-0.002541,1.635451,-45.5028
72.2660,-0.082041,-0.011609,1.638877,-45.3261
72.2820,-0.083840,-0.011105,1.640822,-45.7561
72.2970,-0.085877,-0.010556,1.642548,-46.4551
72.3130,-0.087817,-0.009936,1.643092,-46.8060
72.3440,-0.089392,-0.009189,1.643548,-46.9346
72.3600,-0.090442,-0.008278,1.644355,-46.5459
72.3910,-0.091248,-0.007273,1.644832,-45.8682
72.4070,-0.092240,-0.006326,1.645294,-45.3973
72.4220,-0.093573,-0.005356,1.646529,-45.5576
72.4380,-0.095232,-0.004258,1.647438,-46.1784
72.4690,-0.096900,-0.003083,1.647802,-46.6941
72.4850,-0.098275,-0.001855,1.647995,-46.8516
72.5000,-0.099295,-0.000493,1.648471,-46.7474
72.5320,-0.100246,0.000963,1.648922,-46.6462
72.5470,-0.101277,0.002468,1.649370,-46.8385
72.5630,-0.102485,0.003997,1.649697,-47.2722
72.5790,-0.103706,0.005536,1.649766,-47.6995
72.6100,-0.104818,0.007147,1.649424,-47.8846
72.6250,-0.105797,0.008850,1.648918,-47.8448
72.6410,-0.106675,0.010659,1.648407,-47.6004
72.6570,-0.107562,0.012554,1.648017,-47.2529
72.6880,-0.108668,0.014504,1.647757,-46.8825
72.7040,-0.110234,0.016467,1.647508,-46.8156
72.7190,-0.112250,0.018554,1.647187,-47.2205
72.7500,-0.114385,0.020761,1.646859,-47.7681
72.7660,-0.116240,0.023003,1.646558,-48.0016
72.7820,-0.127095,0.013466,1.646454,-47.4753
72.7970,-0.129280,0.014893,1.645195,-46.7746
72.8290,-0.131660,0.016273,1.643485,-46.6506
72.8440,-0.134589,0.017651,1.641148,-47.0330
72.8600,-0.137485,0.018856,1.638735,-47.4374
72.8910,-0.140215,0.019877,1.636323,-47.6600
72.9070,-0.141490,0.020350,1.635093,-47.6782
72.9220,-0.143914,0.021294,1.632497,-47.5052
72.9540,-0.146372,0.022151,1.629732,-47.2635
72.9690,-0.149095,0.022833,1.626880,-47.3504
72.9850,-0.152079,0.023362,1.623893,-47.8219
73.0000,-0.155060,0.023794,1.620700,-48.3256
73.0160,-0.157767,0.024168,1.617406,-48.4905
73.0470,-0.160147,0.024508,1.614235,-48.3180
73.0630,-0.162399,0.024745,1.611245,-48.1104
73.0940,-0.164791,0.024893,1.608234,-48.0485
73.0940,-0.167409,0.025041,1.605023,-48.2418
73.1250,-0.170080,0.025259,1.601711,-48.5471
73.1410,-0.172586,0.025467,1.598507,-48.7180
73.1720,-0.174885,0.025641,1.595432,-48.6980
73.1880,-0.177085,0.025883,1.592362,-48.6010
73.2040,-0.180332,0.026259,1.587401,-48.5169
73.2190,-0.182422,0.026399,1.583571,-48.3165
73.2500,-0.184478,0.026420,1.579241,-48.0429
73.2660,-0.186583,0.026332,1.574619,-47.9232
73.2820,-0.187785,0.026253,1.572033,-47.9076
73.2970,-0.190057,0.026061,1.567320,-47.9857
73.3290,-0.192389,0.025829,1.562622,-48.1963
73.3440,-0.194671,0.025573,1.557879,-48.3507
73.3600,-0.196796,0.025266,1.552949,-48.3520
73.3750,-0.198712,0.024938,1.547787,-48.2120
73.4070,-0.200475,0.024609,1.542523,-48.1420
73.4220,-0.202164,0.024294,1.537312,-48.1387
73.4380,-0.183346,0.019444,1.559279,-48.1108
73.4690,-0.184142,0.019088,1.556187,-48.1733
73.4850,-0.184773,0.018568,1.552160,-48.0925
73.5000,-0.200974,0.043214,1.555936,-47.9946
73.5160,-0.202405,0.043207,1.552491,-47.8991
73.5470,-0.203804,0.043340,1.549040,-47.9647
73.5630,-0.205259,0.043903,1.545758,-48.2368
73.5790,-0.206504,0.044467,1.542636,-48.3868
73.6100,-0.207570,0.045005,1.539513,-48.1806
73.6250,-0.208645,0.045485,1.536443,-47.9556
73.6410,-0.209915,0.045933,1.533330,-47.9913
73.6720,-0.211288,0.046406,1.530251,-48.1720
73.6880,-0.212663,0.046893,1.527447,-48.2931
73.7040,-0.213999,0.047358,1.524808,-48.3948
73.7190,-0.215249,0.047719,1.522366,-48.5754
73.7350,-0.217995,0.045632,1.520492,-48.7313
73.7660,-0.219218,0.045634,1.517936,-48.7007
73.7820,-0.220351,0.045638,1.515362,-48.5014
73.7970,-0.221601,0.045766,1.512682,-48.4077
